date,series_id,value
2022-01-24,DGS2,1.735
2022-01-24,CPIAUCSL,279.505
2022-01-24,VIXCLS,7.120
2022-01-25,DGS10,4.445
2022-01-25,DGS2,1.752
2022-01-25,CPIAUCSL,279.635
2022-01-25,VIXCLS,7.520
2022-01-26,DGS10,4.461
2022-01-26,DGS2,1.753
2022-01-26,CPIAUCSL,279.742
2022-01-26,VIXCLS,7.790
2022-01-27,DGS10,4.399
2022-01-27,DGS2,1.738
2022-01-27,CPIAUCSL,279.674
2022-01-27,VIXCLS,7.950
2022-01-28,DGS10,4.353
2022-01-28,DGS2,1.725
2022-01-28,CPIAUCSL,279.369
2022-01-28,VIXCLS,7.770
2022-01-31,DGS10,4.396
2022-01-31,DGS2,1.739
2022-01-31,CPIAUCSL,279.408
2022-01-31,VIXCLS,7.440
2022-02-01,DGS10,4.434
2022-02-01,DGS2,1.735
2022-02-01,CPIAUCSL,279.173
2022-02-01,VIXCLS,7.690
2022-02-02,DGS10,4.465
2022-02-02,DGS2,1.755
2022-02-02,CPIAUCSL,279.554
2022-02-02,VIXCLS,7.670
2022-02-03,DGS10,4.406
2022-02-03,DGS2,1.761
2022-02-03,CPIAUCSL,279.351
2022-02-03,VIXCLS,7.420
2022-02-04,DGS10,4.449
2022-02-04,DGS2,1.766
2022-02-04,CPIAUCSL,279.288
2022-02-04,VIXCLS,7.290
2022-02-07,DGS10,4.403
2022-02-07,DGS2,1.750
2022-02-07,CPIAUCSL,279.323
2022-02-07,VIXCLS,6.830
2022-02-08,DGS10,4.355
2022-02-08,DGS2,1.745
2022-02-08,CPIAUCSL,278.717
2022-02-08,VIXCLS,6.920
2022-02-09,DGS10,4.369
2022-02-09,DGS2,1.719
2022-02-09,CPIAUCSL,278.557
2022-02-09,VIXCLS,6.680
2022-02-10,DGS10,4.345
2022-02-10,DGS2,1.726
2022-02-10,CPIAUCSL,278.803
2022-02-10,VIXCLS,6.630
2022-02-11,DGS10,4.407
2022-02-11,DGS2,1.724
2022-02-11,CPIAUCSL,279.168
2022-02-11,VIXCLS,6.430
2022-02-14,DGS10,4.384
2022-02-14,DGS2,1.744
2022-02-14,CPIAUCSL,279.298
2022-02-14,VIXCLS,6.450
2022-02-15,DGS10,4.367
2022-02-15,DGS2,1.736
2022-02-15,CPIAUCSL,279.390
2022-02-15,VIXCLS,6.180
2022-02-16,DGS10,4.412
2022-02-16,DGS2,1.740
2022-02-16,CPIAUCSL,279.412
2022-02-16,VIXCLS,6.220
2022-02-17,DGS10,4.356
2022-02-17,DGS2,1.733
2022-02-17,CPIAUCSL,279.309
2022-02-17,VIXCLS,6.380
2022-02-18,DGS10,4.345
2022-02-18,DGS2,1.746
2022-02-18,CPIAUCSL,279.742
2022-02-18,VIXCLS,6.520
2022-02-21,DGS10,4.361
2022-02-21,DGS2,1.729
2022-02-21,CPIAUCSL,280.136
2022-02-21,VIXCLS,6.610
2022-02-22,DGS10,4.348
2022-02-22,DGS2,1.730
2022-02-22,CPIAUCSL,279.918
2022-02-22,VIXCLS,6.480
2022-02-23,DGS10,4.367
2022-02-23,DGS2,1.724
2022-02-23,CPIAUCSL,279.934
2022-02-23,VIXCLS,6.620
2022-02-24,DGS10,4.408
2022-02-24,DGS2,1.693
2022-02-24,CPIAUCSL,280.226
2022-02-24,VIXCLS,6.720
2022-02-25,DGS10,4.386
2022-02-25,DGS2,1.681
2022-02-25,CPIAUCSL,280.329
2022-02-25,VIXCLS,6.880
2022-02-28,DGS10,4.409
2022-02-28,DGS2,1.699
2022-02-28,CPIAUCSL,280.446
2022-02-28,VIXCLS,7.070
2022-03-01,DGS10,4.384
2022-03-01,DGS2,1.714
2022-03-01,CPIAUCSL,280.706
2022-03-01,VIXCLS,6.690
2022-03-02,DGS10,4.445
2022-03-02,DGS2,1.712
2022-03-02,CPIAUCSL,280.848
2022-03-02,VIXCLS,6.630
2022-03-03,DGS10,4.341
2022-03-03,DGS2,1.732
2022-03-03,CPIAUCSL,280.634
2022-03-03,VIXCLS,6.200
2022-03-04,DGS10,4.322
2022-03-04,DGS2,1.739
2022-03-04,CPIAUCSL,280.829
2022-03-04,VIXCLS,6.290
2022-03-07,DGS10,4.324
2022-03-07,DGS2,1.749
2022-03-07,CPIAUCSL,281.037
2022-03-07,VIXCLS,6.410
2022-03-08,DGS10,4.352
2022-03-08,DGS2,1.749
2022-03-08,CPIAUCSL,281.132
2022-03-08,VIXCLS,6.590
2022-03-09,DGS10,4.304
2022-03-09,DGS2,1.738
2022-03-09,CPIAUCSL,281.134
2022-03-09,VIXCLS,6.410
2022-03-10,DGS10,4.376
2022-03-10,DGS2,1.737
2022-03-10,CPIAUCSL,281.119
2022-03-10,VIXCLS,6.330
2022-03-11,DGS10,4.349
2022-03-11,DGS2,1.757
2022-03-11,CPIAUCSL,280.828
2022-03-11,VIXCLS,6.410
2022-03-14,DGS10,4.311
2022-03-14,DGS2,1.753
2022-03-14,CPIAUCSL,280.606
2022-03-14,VIXCLS,6.050
2022-03-15,DGS10,4.331
2022-03-15,DGS2,1.716
2022-03-15,CPIAUCSL,280.440
2022-03-15,VIXCLS,6.150
2022-03-16,DGS10,4.364
2022-03-16,DGS2,1.721
2022-03-16,CPIAUCSL,281.043
2022-03-16,VIXCLS,6.250
2022-03-17,DGS10,4.333
2022-03-17,DGS2,1.713
2022-03-17,CPIAUCSL,281.258
2022-03-17,VIXCLS,6.080
2022-03-18,DGS10,4.366
2022-03-18,DGS2,1.678
2022-03-18,CPIAUCSL,281.217
2022-03-18,VIXCLS,6.250
2022-03-21,DGS10,4.336
2022-03-21,DGS2,1.674
2022-03-21,CPIAUCSL,281.505
2022-03-21,VIXCLS,6.300
2022-03-22,DGS10,4.390
2022-03-22,DGS2,1.670
2022-03-22,CPIAUCSL,281.784
2022-03-22,VIXCLS,6.190
2022-03-23,DGS10,4.390
2022-03-23,DGS2,1.669
2022-03-23,CPIAUCSL,281.773
2022-03-23,VIXCLS,6.120
2022-03-24,DGS10,4.384
2022-03-24,DGS2,1.675
2022-03-24,CPIAUCSL,282.057
2022-03-24,VIXCLS,6.270
2022-03-25,DGS10,4.414
2022-03-25,DGS2,1.671
2022-03-25,CPIAUCSL,281.987
2022-03-25,VIXCLS,6.500
2022-03-28,DGS10,4.354
2022-03-28,DGS2,1.672
2022-03-28,CPIAUCSL,281.557
2022-03-28,VIXCLS,6.530
2022-03-29,DGS10,4.389
2022-03-29,DGS2,1.660
2022-03-29,CPIAUCSL,281.534
2022-03-29,VIXCLS,6.530
2022-03-30,DGS10,4.374
2022-03-30,DGS2,1.644
2022-03-30,CPIAUCSL,281.767
2022-03-30,VIXCLS,6.820
2022-03-31,DGS10,4.309
2022-03-31,DGS2,1.644
2022-03-31,CPIAUCSL,282.323
2022-03-31,VIXCLS,7.470
2022-04-01,DGS10,4.393
2022-04-01,DGS2,1.637
2022-04-01,CPIAUCSL,281.865
2022-04-01,VIXCLS,7.220
2022-04-04,DGS10,4.403
2022-04-04,DGS2,1.629
2022-04-04,CPIAUCSL,281.386
2022-04-04,VIXCLS,7.240
2022-04-05,DGS10,4.362
2022-04-05,DGS2,1.617
2022-04-05,CPIAUCSL,281.024
2022-04-05,VIXCLS,7.040
2022-04-06,DGS10,4.340
2022-04-06,DGS2,1.616
2022-04-06,CPIAUCSL,280.909
2022-04-06,VIXCLS,6.930
2022-04-07,DGS10,4.367
2022-04-07,DGS2,1.597
2022-04-07,CPIAUCSL,281.179
2022-04-07,VIXCLS,6.800
2022-04-08,DGS10,4.354
2022-04-08,DGS2,1.588
2022-04-08,CPIAUCSL,281.783
2022-04-08,VIXCLS,6.690
2022-04-11,DGS10,4.387
2022-04-11,DGS2,1.576
2022-04-11,CPIAUCSL,282.221
2022-04-11,VIXCLS,6.650
2022-04-12,DGS10,4.342
2022-04-12,DGS2,1.594
2022-04-12,CPIAUCSL,281.785
2022-04-12,VIXCLS,6.620
2022-04-13,DGS10,4.363
2022-04-13,DGS2,1.600
2022-04-13,CPIAUCSL,281.532
2022-04-13,VIXCLS,6.570
2022-04-14,DGS10,4.408
2022-04-14,DGS2,1.601
2022-04-14,CPIAUCSL,281.831
2022-04-14,VIXCLS,6.480
2022-04-15,DGS10,4.337
2022-04-15,DGS2,1.623
2022-04-15,CPIAUCSL,281.821
2022-04-15,VIXCLS,6.720
2022-04-18,DGS10,4.325
2022-04-18,DGS2,1.604
2022-04-18,CPIAUCSL,281.984
2022-04-18,VIXCLS,6.820
2022-04-19,DGS10,4.338
2022-04-19,DGS2,1.609
2022-04-19,CPIAUCSL,281.853
2022-04-19,VIXCLS,6.850
2022-04-20,DGS10,4.288
2022-04-20,DGS2,1.624
2022-04-20,CPIAUCSL,282.258
2022-04-20,VIXCLS,6.980
2022-04-21,DGS10,4.292
2022-04-21,DGS2,1.621
2022-04-21,CPIAUCSL,282.065
2022-04-21,VIXCLS,6.780
2022-04-22,DGS10,4.297
2022-04-22,DGS2,1.616
2022-04-22,CPIAUCSL,282.041
2022-04-22,VIXCLS,6.730
2022-04-25,DGS10,4.289
2022-04-25,DGS2,1.610
2022-04-25,CPIAUCSL,281.829
2022-04-25,VIXCLS,7.070
2022-04-26,DGS10,4.339
2022-04-26,DGS2,1.614
2022-04-26,CPIAUCSL,282.206
2022-04-26,VIXCLS,6.970
2022-04-27,DGS10,4.322
2022-04-27,DGS2,1.617
2022-04-27,CPIAUCSL,282.066
2022-04-27,VIXCLS,6.930
2022-04-28,DGS10,4.280
2022-04-28,DGS2,1.611
2022-04-28,CPIAUCSL,282.270
2022-04-28,VIXCLS,6.780
2022-04-29,DGS10,4.261
2022-04-29,DGS2,1.626
2022-04-29,CPIAUCSL,282.660
2022-04-29,VIXCLS,6.870
2022-05-02,DGS10,4.342
2022-05-02,DGS2,1.641
2022-05-02,CPIAUCSL,282.756
2022-05-02,VIXCLS,6.980
2022-05-03,DGS10,4.366
2022-05-03,DGS2,1.650
2022-05-03,CPIAUCSL,282.313
2022-05-03,VIXCLS,6.700
2022-05-04,DGS10,4.405
2022-05-04,DGS2,1.627
2022-05-04,CPIAUCSL,282.743
2022-05-04,VIXCLS,6.940
2022-05-05,DGS10,4.450
2022-05-05,DGS2,1.627
2022-05-05,CPIAUCSL,282.939
2022-05-05,VIXCLS,7.180
2022-05-06,DGS10,4.478
2022-05-06,DGS2,1.625
2022-05-06,CPIAUCSL,283.335
2022-05-06,VIXCLS,7.420
2022-05-09,DGS10,4.554
2022-05-09,DGS2,1.610
2022-05-09,CPIAUCSL,283.213
2022-05-09,VIXCLS,7.390
2022-05-10,DGS10,4.571
2022-05-10,DGS2,1.615
2022-05-10,CPIAUCSL,283.370
2022-05-10,VIXCLS,7.180
2022-05-11,DGS10,4.581
2022-05-11,DGS2,1.600
2022-05-11,CPIAUCSL,284.092
2022-05-11,VIXCLS,7.240
2022-05-12,DGS10,4.638
2022-05-12,DGS2,1.611
2022-05-12,CPIAUCSL,283.438
2022-05-12,VIXCLS,7.140
2022-05-13,DGS10,4.641
2022-05-13,DGS2,1.623
2022-05-13,CPIAUCSL,283.682
2022-05-13,VIXCLS,7.260
2022-05-16,DGS10,4.625
2022-05-16,DGS2,1.621
2022-05-16,CPIAUCSL,283.712
2022-05-16,VIXCLS,7.620
2022-05-17,DGS10,4.630
2022-05-17,DGS2,1.642
2022-05-17,CPIAUCSL,284.417
2022-05-17,VIXCLS,7.690
2022-05-18,DGS10,4.602
2022-05-18,DGS2,1.626
2022-05-18,CPIAUCSL,284.898
2022-05-18,VIXCLS,7.670
2022-05-19,DGS10,4.658
2022-05-19,DGS2,1.647
2022-05-19,CPIAUCSL,284.642
2022-05-19,VIXCLS,7.690
2022-05-20,DGS10,4.578
2022-05-20,DGS2,1.650
2022-05-20,CPIAUCSL,284.659
2022-05-20,VIXCLS,8.030
2022-05-23,DGS10,4.588
2022-05-23,DGS2,1.648
2022-05-23,CPIAUCSL,284.514
2022-05-23,VIXCLS,7.880
2022-05-24,DGS10,4.586
2022-05-24,DGS2,1.645
2022-05-24,CPIAUCSL,284.241
2022-05-24,VIXCLS,7.850
2022-05-25,DGS10,4.522
2022-05-25,DGS2,1.667
2022-05-25,CPIAUCSL,283.846
2022-05-25,VIXCLS,7.880
2022-05-26,DGS10,4.618
2022-05-26,DGS2,1.668
2022-05-26,CPIAUCSL,283.684
2022-05-26,VIXCLS,7.840
2022-05-27,DGS10,4.634
2022-05-27,DGS2,1.664
2022-05-27,CPIAUCSL,283.976
2022-05-27,VIXCLS,7.860
2022-05-30,DGS10,4.588
2022-05-30,DGS2,1.695
2022-05-30,CPIAUCSL,283.600
2022-05-30,VIXCLS,7.870
2022-05-31,DGS10,4.630
2022-05-31,DGS2,1.697
2022-05-31,CPIAUCSL,283.969
2022-05-31,VIXCLS,8.000
2022-06-01,DGS10,4.677
2022-06-01,DGS2,1.728
2022-06-01,CPIAUCSL,283.349
2022-06-01,VIXCLS,7.970
2022-06-02,DGS10,4.686
2022-06-02,DGS2,1.726
2022-06-02,CPIAUCSL,283.058
2022-06-02,VIXCLS,7.840
2022-06-03,DGS10,4.694
2022-06-03,DGS2,1.734
2022-06-03,CPIAUCSL,283.466
2022-06-03,VIXCLS,8.160
2022-06-06,DGS10,4.651
2022-06-06,DGS2,1.721
2022-06-06,CPIAUCSL,283.762
2022-06-06,VIXCLS,8.450
2022-06-07,DGS10,4.697
2022-06-07,DGS2,1.710
2022-06-07,CPIAUCSL,283.956
2022-06-07,VIXCLS,8.700
2022-06-08,DGS10,4.696
2022-06-08,DGS2,1.708
2022-06-08,CPIAUCSL,283.901
2022-06-08,VIXCLS,8.720
2022-06-09,DGS10,4.744
2022-06-09,DGS2,1.687
2022-06-09,CPIAUCSL,283.955
2022-06-09,VIXCLS,9.260
2022-06-10,DGS10,4.731
2022-06-10,DGS2,1.680
2022-06-10,CPIAUCSL,284.790
2022-06-10,VIXCLS,8.770
2022-06-13,DGS10,4.779
2022-06-13,DGS2,1.667
2022-06-13,CPIAUCSL,285.526
2022-06-13,VIXCLS,8.640
2022-06-14,DGS10,4.722
2022-06-14,DGS2,1.660
2022-06-14,CPIAUCSL,285.839
2022-06-14,VIXCLS,8.960
2022-06-15,DGS10,4.722
2022-06-15,DGS2,1.674
2022-06-15,CPIAUCSL,286.085
2022-06-15,VIXCLS,8.470
2022-06-16,DGS10,4.700
2022-06-16,DGS2,1.671
2022-06-16,CPIAUCSL,285.972
2022-06-16,VIXCLS,8.550
2022-06-17,DGS10,4.803
2022-06-17,DGS2,1.666
2022-06-17,CPIAUCSL,285.766
2022-06-17,VIXCLS,8.750
2022-06-20,DGS10,4.794
2022-06-20,DGS2,1.653
2022-06-20,CPIAUCSL,285.603
2022-06-20,VIXCLS,8.460
2022-06-21,DGS10,4.827
2022-06-21,DGS2,1.659
2022-06-21,CPIAUCSL,285.156
2022-06-21,VIXCLS,8.400
2022-06-22,DGS10,4.785
2022-06-22,DGS2,1.662
2022-06-22,CPIAUCSL,285.301
2022-06-22,VIXCLS,8.530
2022-06-23,DGS10,4.868
2022-06-23,DGS2,1.682
2022-06-23,CPIAUCSL,284.762
2022-06-23,VIXCLS,8.850
2022-06-24,DGS10,4.815
2022-06-24,DGS2,1.688
2022-06-24,CPIAUCSL,284.602
2022-06-24,VIXCLS,9.280
2022-06-27,DGS10,4.834
2022-06-27,DGS2,1.700
2022-06-27,CPIAUCSL,284.161
2022-06-27,VIXCLS,9.410
2022-06-28,DGS10,4.856
2022-06-28,DGS2,1.704
2022-06-28,CPIAUCSL,284.221
2022-06-28,VIXCLS,9.400
2022-06-29,DGS10,4.893
2022-06-29,DGS2,1.725
2022-06-29,CPIAUCSL,284.395
2022-06-29,VIXCLS,9.590
2022-06-30,DGS10,4.875
2022-06-30,DGS2,1.706
2022-06-30,CPIAUCSL,284.191
2022-06-30,VIXCLS,10.210
2022-07-01,DGS10,4.887
2022-07-01,DGS2,1.711
2022-07-01,CPIAUCSL,284.036
2022-07-01,VIXCLS,9.580
2022-07-04,DGS10,4.885
2022-07-04,DGS2,1.698
2022-07-04,CPIAUCSL,284.172
2022-07-04,VIXCLS,9.950
2022-07-05,DGS10,4.940
2022-07-05,DGS2,1.678
2022-07-05,CPIAUCSL,283.918
2022-07-05,VIXCLS,9.480
2022-07-06,DGS10,4.957
2022-07-06,DGS2,1.676
2022-07-06,CPIAUCSL,283.677
2022-07-06,VIXCLS,9.600
2022-07-07,DGS10,4.979
2022-07-07,DGS2,1.662
2022-07-07,CPIAUCSL,283.778
2022-07-07,VIXCLS,9.580
2022-07-08,DGS10,4.998
2022-07-08,DGS2,1.673
2022-07-08,CPIAUCSL,283.877
2022-07-08,VIXCLS,9.960
2022-07-11,DGS10,4.917
2022-07-11,DGS2,1.676
2022-07-11,CPIAUCSL,283.885
2022-07-11,VIXCLS,9.730
2022-07-12,DGS10,4.932
2022-07-12,DGS2,1.666
2022-07-12,CPIAUCSL,284.070
2022-07-12,VIXCLS,9.390
2022-07-13,DGS10,4.911
2022-07-13,DGS2,1.656
2022-07-13,CPIAUCSL,283.998
2022-07-13,VIXCLS,8.670
2022-07-14,DGS10,4.968
2022-07-14,DGS2,1.665
2022-07-14,CPIAUCSL,284.185
2022-07-14,VIXCLS,8.790
2022-07-15,DGS10,4.935
2022-07-15,DGS2,1.667
2022-07-15,CPIAUCSL,284.637
2022-07-15,VIXCLS,8.590
2022-07-18,DGS10,4.976
2022-07-18,DGS2,1.684
2022-07-18,CPIAUCSL,284.566
2022-07-18,VIXCLS,8.730
2022-07-19,DGS10,4.969
2022-07-19,DGS2,1.675
2022-07-19,CPIAUCSL,284.933
2022-07-19,VIXCLS,8.710
2022-07-20,DGS10,4.959
2022-07-20,DGS2,1.706
2022-07-20,CPIAUCSL,285.371
2022-07-20,VIXCLS,8.970
2022-07-21,DGS10,4.931
2022-07-21,DGS2,1.696
2022-07-21,CPIAUCSL,285.028
2022-07-21,VIXCLS,9.730
2022-07-22,DGS10,4.925
2022-07-22,DGS2,1.667
2022-07-22,CPIAUCSL,285.348
2022-07-22,VIXCLS,9.630
2022-07-25,DGS10,4.885
2022-07-25,DGS2,1.669
2022-07-25,CPIAUCSL,285.197
2022-07-25,VIXCLS,9.460
2022-07-26,DGS10,4.892
2022-07-26,DGS2,1.692
2022-07-26,CPIAUCSL,285.633
2022-07-26,VIXCLS,9.180
2022-07-27,DGS10,4.893
2022-07-27,DGS2,1.682
2022-07-27,CPIAUCSL,285.937
2022-07-27,VIXCLS,9.280
2022-07-28,DGS10,4.887
2022-07-28,DGS2,1.664
2022-07-28,CPIAUCSL,285.833
2022-07-28,VIXCLS,10.140
2022-07-29,DGS10,4.915
2022-07-29,DGS2,1.634
2022-07-29,CPIAUCSL,285.611
2022-07-29,VIXCLS,10.100
2022-08-01,DGS10,4.902
2022-08-01,DGS2,1.619
2022-08-01,CPIAUCSL,285.530
2022-08-01,VIXCLS,10.090
2022-08-02,DGS10,4.970
2022-08-02,DGS2,1.615
2022-08-02,CPIAUCSL,285.874
2022-08-02,VIXCLS,10.630
2022-08-03,DGS10,4.981
2022-08-03,DGS2,1.615
2022-08-03,CPIAUCSL,286.055
2022-08-03,VIXCLS,11.310
2022-08-04,DGS10,4.926
2022-08-04,DGS2,1.619
2022-08-04,CPIAUCSL,286.387
2022-08-04,VIXCLS,11.270
2022-08-05,DGS10,4.937
2022-08-05,DGS2,1.637
2022-08-05,CPIAUCSL,286.482
2022-08-05,VIXCLS,11.690
2022-08-08,DGS10,4.875
2022-08-08,DGS2,1.625
2022-08-08,CPIAUCSL,286.321
2022-08-08,VIXCLS,11.960
2022-08-09,DGS10,4.946
2022-08-09,DGS2,1.635
2022-08-09,CPIAUCSL,286.329
2022-08-09,VIXCLS,11.750
2022-08-10,DGS10,4.941
2022-08-10,DGS2,1.633
2022-08-10,CPIAUCSL,286.470
2022-08-10,VIXCLS,11.950
2022-08-11,DGS10,4.938
2022-08-11,DGS2,1.653
2022-08-11,CPIAUCSL,286.852
2022-08-11,VIXCLS,12.140
2022-08-12,DGS10,4.893
2022-08-12,DGS2,1.657
2022-08-12,CPIAUCSL,287.196
2022-08-12,VIXCLS,11.970
2022-08-15,DGS10,4.891
2022-08-15,DGS2,1.661
2022-08-15,CPIAUCSL,286.893
2022-08-15,VIXCLS,11.100
2022-08-16,DGS10,4.833
2022-08-16,DGS2,1.666
2022-08-16,CPIAUCSL,287.043
2022-08-16,VIXCLS,11.230
2022-08-17,DGS10,4.795
2022-08-17,DGS2,1.657
2022-08-17,CPIAUCSL,286.403
2022-08-17,VIXCLS,11.900
2022-08-18,DGS10,4.795
2022-08-18,DGS2,1.644
2022-08-18,CPIAUCSL,286.398
2022-08-18,VIXCLS,11.980
2022-08-19,DGS10,4.793
2022-08-19,DGS2,1.644
2022-08-19,CPIAUCSL,286.430
2022-08-19,VIXCLS,11.980
2022-08-22,DGS10,4.749
2022-08-22,DGS2,1.631
2022-08-22,CPIAUCSL,286.270
2022-08-22,VIXCLS,11.890
2022-08-23,DGS10,4.704
2022-08-23,DGS2,1.650
2022-08-23,CPIAUCSL,286.484
2022-08-23,VIXCLS,11.910
2022-08-24,DGS10,4.745
2022-08-24,DGS2,1.632
2022-08-24,CPIAUCSL,286.187
2022-08-24,VIXCLS,12.120
2022-08-25,DGS10,4.709
2022-08-25,DGS2,1.635
2022-08-25,CPIAUCSL,286.114
2022-08-25,VIXCLS,11.370
2022-08-26,DGS10,4.699
2022-08-26,DGS2,1.638
2022-08-26,CPIAUCSL,286.179
2022-08-26,VIXCLS,11.400
2022-08-29,DGS10,4.676
2022-08-29,DGS2,1.631
2022-08-29,CPIAUCSL,286.486
2022-08-29,VIXCLS,11.750
2022-08-30,DGS10,4.632
2022-08-30,DGS2,1.627
2022-08-30,CPIAUCSL,286.543
2022-08-30,VIXCLS,12.250
2022-08-31,DGS10,4.633
2022-08-31,DGS2,1.629
2022-08-31,CPIAUCSL,287.090
2022-08-31,VIXCLS,11.850
2022-09-01,DGS10,4.607
2022-09-01,DGS2,1.641
2022-09-01,CPIAUCSL,286.585
2022-09-01,VIXCLS,11.210
2022-09-02,DGS10,4.643
2022-09-02,DGS2,1.643
2022-09-02,CPIAUCSL,286.670
2022-09-02,VIXCLS,10.870
2022-09-05,DGS10,4.617
2022-09-05,DGS2,1.648
2022-09-05,CPIAUCSL,287.067
2022-09-05,VIXCLS,11.810
2022-09-06,DGS10,4.613
2022-09-06,DGS2,1.648
2022-09-06,CPIAUCSL,287.432
2022-09-06,VIXCLS,11.630
2022-09-07,DGS10,4.632
2022-09-07,DGS2,1.684
2022-09-07,CPIAUCSL,287.525
2022-09-07,VIXCLS,11.540
2022-09-08,DGS10,4.669
2022-09-08,DGS2,1.668
2022-09-08,CPIAUCSL,287.667
2022-09-08,VIXCLS,12.150
2022-09-09,DGS10,4.589
2022-09-09,DGS2,1.638
2022-09-09,CPIAUCSL,287.734
2022-09-09,VIXCLS,12.010
2022-09-12,DGS10,4.593
2022-09-12,DGS2,1.656
2022-09-12,CPIAUCSL,287.775
2022-09-12,VIXCLS,12.540
2022-09-13,DGS10,4.589
2022-09-13,DGS2,1.672
2022-09-13,CPIAUCSL,288.008
2022-09-13,VIXCLS,12.680
2022-09-14,DGS10,4.616
2022-09-14,DGS2,1.677
2022-09-14,CPIAUCSL,288.390
2022-09-14,VIXCLS,12.390
2022-09-15,DGS10,4.562
2022-09-15,DGS2,1.659
2022-09-15,CPIAUCSL,288.142
2022-09-15,VIXCLS,12.380
2022-09-16,DGS10,4.559
2022-09-16,DGS2,1.677
2022-09-16,CPIAUCSL,288.481
2022-09-16,VIXCLS,12.860
2022-09-19,DGS10,4.576
2022-09-19,DGS2,1.689
2022-09-19,CPIAUCSL,288.212
2022-09-19,VIXCLS,12.790
2022-09-20,DGS10,4.551
2022-09-20,DGS2,1.699
2022-09-20,CPIAUCSL,288.890
2022-09-20,VIXCLS,12.630
2022-09-21,DGS10,4.541
2022-09-21,DGS2,1.717
2022-09-21,CPIAUCSL,289.058
2022-09-21,VIXCLS,12.650
2022-09-22,DGS10,4.526
2022-09-22,DGS2,1.709
2022-09-22,CPIAUCSL,289.508
2022-09-22,VIXCLS,13.090
2022-09-23,DGS10,4.531
2022-09-23,DGS2,1.695
2022-09-23,CPIAUCSL,289.409
2022-09-23,VIXCLS,13.630
2022-09-26,DGS10,4.550
2022-09-26,DGS2,1.697
2022-09-26,CPIAUCSL,289.314
2022-09-26,VIXCLS,14.260
2022-09-27,DGS10,4.528
2022-09-27,DGS2,1.696
2022-09-27,CPIAUCSL,289.339
2022-09-27,VIXCLS,14.350
2022-09-28,DGS10,4.543
2022-09-28,DGS2,1.687
2022-09-28,CPIAUCSL,289.598
2022-09-28,VIXCLS,14.570
2022-09-29,DGS10,4.554
2022-09-29,DGS2,1.688
2022-09-29,CPIAUCSL,289.775
2022-09-29,VIXCLS,14.290
2022-09-30,DGS10,4.459
2022-09-30,DGS2,1.672
2022-09-30,CPIAUCSL,290.456
2022-09-30,VIXCLS,13.970
2022-10-03,DGS10,4.458
2022-10-03,DGS2,1.670
2022-10-03,CPIAUCSL,290.611
2022-10-03,VIXCLS,13.870
2022-10-04,DGS10,4.476
2022-10-04,DGS2,1.683
2022-10-04,CPIAUCSL,290.604
2022-10-04,VIXCLS,13.870
2022-10-05,DGS10,4.471
2022-10-05,DGS2,1.664
2022-10-05,CPIAUCSL,290.328
2022-10-05,VIXCLS,14.340
2022-10-06,DGS10,4.449
2022-10-06,DGS2,1.652
2022-10-06,CPIAUCSL,290.203
2022-10-06,VIXCLS,14.030
2022-10-07,DGS10,4.480
2022-10-07,DGS2,1.639
2022-10-07,CPIAUCSL,290.319
2022-10-07,VIXCLS,14.510
2022-10-10,DGS10,4.515
2022-10-10,DGS2,1.616
2022-10-10,CPIAUCSL,290.423
2022-10-10,VIXCLS,15.430
2022-10-11,DGS10,4.509
2022-10-11,DGS2,1.619
2022-10-11,CPIAUCSL,290.624
2022-10-11,VIXCLS,15.640
2022-10-12,DGS10,4.572
2022-10-12,DGS2,1.616
2022-10-12,CPIAUCSL,290.874
2022-10-12,VIXCLS,16.640
2022-10-13,DGS10,4.526
2022-10-13,DGS2,1.603
2022-10-13,CPIAUCSL,290.661
2022-10-13,VIXCLS,16.530
2022-10-14,DGS10,4.554
2022-10-14,DGS2,1.608
2022-10-14,CPIAUCSL,290.769
2022-10-14,VIXCLS,15.580
2022-10-17,DGS10,4.534
2022-10-17,DGS2,1.600
2022-10-17,CPIAUCSL,290.702
2022-10-17,VIXCLS,16.010
2022-10-18,DGS10,4.491
2022-10-18,DGS2,1.601
2022-10-18,CPIAUCSL,290.910
2022-10-18,VIXCLS,15.120
2022-10-19,DGS10,4.526
2022-10-19,DGS2,1.594
2022-10-19,CPIAUCSL,291.623
2022-10-19,VIXCLS,15.430
2022-10-20,DGS10,4.562
2022-10-20,DGS2,1.597
2022-10-20,CPIAUCSL,291.492
2022-10-20,VIXCLS,15.890
2022-10-21,DGS10,4.550
2022-10-21,DGS2,1.609
2022-10-21,CPIAUCSL,292.054
2022-10-21,VIXCLS,15.870
2022-10-24,DGS10,4.602
2022-10-24,DGS2,1.592
2022-10-24,CPIAUCSL,292.049
2022-10-24,VIXCLS,16.450
2022-10-25,DGS10,4.553
2022-10-25,DGS2,1.593
2022-10-25,CPIAUCSL,292.037
2022-10-25,VIXCLS,16.780
2022-10-26,DGS10,4.636
2022-10-26,DGS2,1.587
2022-10-26,CPIAUCSL,292.562
2022-10-26,VIXCLS,17.380
2022-10-27,DGS10,4.599
2022-10-27,DGS2,1.580
2022-10-27,CPIAUCSL,292.036
2022-10-27,VIXCLS,17.190
2022-10-28,DGS10,4.621
2022-10-28,DGS2,1.577
2022-10-28,CPIAUCSL,292.787
2022-10-28,VIXCLS,17.270
